[2026-08-13 17:07:34,212] [INFO]    GDS input file passed, running in LVS mode
[2026-08-13 17:07:50,453] [SUBPROCESS]    R160;$10.$171.25;$10.$175.25;;0.029
[2026-08-13 17:07:50,454] [SUBPROCESS]    R161;$10.$172.18;$10.$173.25;;9.3
[2026-08-13 17:07:50,454] [SUBPROCESS]    R162;$10.$172.18;$10.$9.18;;27.106
[2026-08-13 17:07:50,455] [SUBPROCESS]    R163;$10.$173.25;$10.$177.25;;0.029
[2026-08-13 17:07:50,455] [SUBPROCESS]    R164;$10.$174.18;$10.$175.25;;9.3
[2026-08-13 17:07:50,456] [SUBPROCESS]    R165;$10.$175.25;$10.$179.25;;0.029
[2026-08-13 17:07:50,456] [SUBPROCESS]    R166;$10.$176.18;$10.$177.25;;9.3
[2026-08-13 17:07:50,457] [SUBPROCESS]    R167;$10.$177.25;$10.$181.25;;0.029
[2026-08-13 17:07:50,457] [SUBPROCESS]    R168;$10.$178.18;$10.$179.25;;9.3
[2026-08-13 17:07:50,458] [SUBPROCESS]    R169;$10.$178.18;$10.$19.18;;0.0
[2026-08-13 17:07:50,458] [SUBPROCESS]    R170;$10.$179.25;$10.$183.25;;0.029
[2026-08-13 17:07:50,459] [SUBPROCESS]    R171;$10.$18.15;$10.$19.18;;585.0
[2026-08-13 17:07:50,459] [SUBPROCESS]    R172;$10.$18.15;$10.$22.15;;0.0
[2026-08-13 17:07:50,459] [SUBPROCESS]    R173;$10.$18.15;$10.P3.15;;0.0
[2026-08-13 17:07:50,460] [SUBPROCESS]    R174;$10.$180.18;$10.$181.25;;9.3
[2026-08-13 17:07:50,460] [SUBPROCESS]    R175;$10.$180.18;$10.$21.18;;0.0
[2026-08-13 17:07:50,461] [SUBPROCESS]    R176;$10.$181.25;$10.$185.25;;0.029
[2026-08-13 17:07:50,461] [SUBPROCESS]    R177;$10.$182.18;$10.$183.25;;9.3
[2026-08-13 17:07:50,462] [SUBPROCESS]    R178;$10.$182.18;$10.$19.18;;27.106
[2026-08-13 17:07:50,462] [SUBPROCESS]    R179;$10.$182.18;$10.$23.18;;0.0
[2026-08-13 17:07:50,463] [SUBPROCESS]    R180;$10.$183.25;$10.$187.25;;0.029
[2026-08-13 17:07:50,463] [SUBPROCESS]    R181;$10.$184.18;$10.$185.25;;9.3
[2026-08-13 17:07:50,463] [SUBPROCESS]    R182;$10.$184.18;$10.$21.18;;27.106
[2026-08-13 17:07:50,464] [SUBPROCESS]    R183;$10.$184.18;$10.$25.18;;0.0
[2026-08-13 17:07:50,464] [SUBPROCESS]    R184;$10.$185.25;$10.$189.25;;0.029
[2026-08-13 17:07:50,465] [SUBPROCESS]    R185;$10.$186.18;$10.$187.25;;9.3
[2026-08-13 17:07:50,465] [SUBPROCESS]    R186;$10.$186.18;$10.$23.18;;27.106
[2026-08-13 17:07:50,466] [SUBPROCESS]    R187;$10.$186.18;$10.$27.18;;0.0
[2026-08-13 17:07:50,466] [SUBPROCESS]    R188;$10.$187.25;$10.$191.25;;0.029
[2026-08-13 17:07:50,467] [SUBPROCESS]    R189;$10.$188.18;$10.$189.25;;9.3
[2026-08-13 17:07:50,467] [SUBPROCESS]    R190;$10.$188.18;$10.$25.18;;27.106
[2026-08-13 17:07:50,467] [SUBPROCESS]    R191;$10.$188.18;$10.$29.18;;0.0
